,gain,column_name
288,226790.44911116362,week
289,229617.19809609652,static_base_maxdpdfrom6mto36m_3546853P
290,232152.7827361822,past_shallow_creationdate_885D
291,232398.62563353777,static_base_maxdpdinstlnum_3546846P
292,234321.43839991093,static_base_maxdebt4_972A
293,234774.34612375498,reg_a_recorddate_4527225D
294,237027.9248329401,static_base_maxdbddpdtollast6m_4187119P
295,238052.5514486432,static_base_sumoutstandtotalest_4493215A
296,240818.22279906273,past_shallow_downpmt_134A
297,243001.75261932611,static_base_maxpmtlast3m_4525190A
298,253580.3810043335,static_base_maxannuity_159A
299,256383.56450349092,static_base_lastapprcredamount_781A
300,256562.77804863453,past_shallow_currdebt_94A
301,257265.02072620392,int_shallow_dpdmaxdatemonth_89T
302,257389.31787532568,int_depth_pmts_month_706T
303,259088.3283365965,static_base_maxlnamtstart6m_4525199A
304,261083.9867220521,static_base_avgpmtlast12m_4525200A
305,263043.38847732544,static_base_posfpd30lastmonth_3976960P
306,265723.010520041,past_shallow_childnum_21L
307,267912.0779084563,static_base_avgmaxdpdlast9m_3716943P
308,270903.3568623066,static_base_totinstallast1m_4525188A
309,271582.95720660686,reg_b_amount_4917619A
310,272211.4511837959,int_shallow_numberofinstls_320L
311,275847.4346319437,int_depth_pmts_month_158T
312,279474.59323215485,int_shallow_overdueamountmaxdatemonth_365T
313,281866.2784587741,static_base_maxoutstandbalancel12m_4187113A
314,283522.8515833616,int_shallow_numberofoutstandinstls_59L
315,284683.95563948154,static_base_avglnamtstart24m_4525187A
316,287530.19499492645,past_shallow_credacc_actualbalance_314A
317,293060.28152531385,static_base_maininc_215A
318,293362.8047795296,past_shallow_outstandingdebt_522A
319,295610.04863774776,int_shallow_monthlyinstlamount_332A
320,295989.8630040884,static_base_avgdpdtolclosure24_3658938P
321,296000.74157065153,past_shallow_rejectreasonclient_4145042M
322,297523.8563942909,int_shallow_overdueamountmaxdatemonth_284T
323,298356.9225708842,int_shallow_dpdmaxdatemonth_442T
324,299170.96557694674,int_shallow_overdueamountmaxdateyear_2T
325,301452.4447041154,int_shallow_debtoutstand_525A
326,305650.2823653817,static_base_avginstallast24m_3658937A
327,309820.6601791978,int_shallow_dateofcredend_353D
328,310000.07217013836,past_shallow_annuity_853A
329,310735.8656024337,static_base_dtlastpmtallstes_4499206D
330,313142.5724144578,int_depth_collater_valueofguarantee_876L
331,313944.31685453653,past_shallow_firstnonzeroinstldate_307D
332,316073.6390491724,past_shallow_dtlastpmtallstes_3545839D
333,320703.21894168854,static_base_firstdatedue_489D
334,328223.49796921015,int_shallow_monthlyinstlamount_674A
335,328632.5301691294,static_base_avgoutstandbalancel6m_4187114A
336,333449.5892677903,static_base_maxinstallast24m_3658928A
337,336188.5659221411,person_shallow_empl_employedtotal_800L
338,339776.6135831475,int_shallow_lastupdate_388D
339,347295.7154931426,int_shallow_nominalrate_498L
340,348222.5640346408,int_shallow_totaloutstanddebtvalue_39A
341,350208.25911968946,static_base_lastapplicationdate_877D
342,353307.375174582,int_shallow_overdueamountmax2_398A
343,364352.52440851927,int_shallow_dateofrealrepmt_138D
344,367633.5615929961,int_shallow_numberofcontrsvalue_358L
345,368526.7738391757,past_shallow_pmtnum_8L
346,369567.4624298215,past_shallow_tenor_203L
347,370478.8768492341,int_shallow_dateofcredend_289D
348,374686.88320606947,int_depth_pmts_overdue_1152A
349,375051.23217087984,int_shallow_overdueamountmax_35A
350,376687.20163208246,past_shallow_isdebitcard_527L
351,383111.15738016367,static_base_inittransactionamount_650A
352,391023.08045077324,person_shallow_empl_industry_691L
353,402623.1093700528,static_base_posfstqpd30lastmonth_3976962P
354,406400.77465343475,past_shallow_familystate_726L
355,407397.47772198915,int_shallow_dateofcredstart_181D
356,413631.00298911333,int_shallow_nominalrate_281L
357,413734.2113029361,static_base_disbursedcredamount_1113A
358,416109.34523290396,int_shallow_contractsum_5085717L
359,421096.3129802942,past_shallow_education_1138M
360,423386.5306568742,int_shallow_outstandingamount_362A
361,423486.0535143614,int_depth_collater_valueofguarantee_1124L
362,423635.97377318144,static_base_maxdpdlast12m_727P
363,424397.7784894705,person_shallow_familystate_447L
364,424898.1137715578,static_base_pctinstlsallpaidearl3d_427L
365,431840.2496512532,static_base_credamount_770A
366,438602.5738067627,int_shallow_prolongationcount_1120L
367,448351.87970387936,static_base_pctinstlsallpaidlat10d_839L
368,449248.6864708066,static_base_maxdpdinstldate_3546855D
369,455022.569213748,person_shallow_relationshiptoclient_642T
370,467138.98096853495,past_shallow_dtlastpmt_581D
371,472213.6124840379,static_base_annuity_780A
372,474087.38769066334,person_shallow_relationshiptoclient_415T
373,475251.05610084534,reg_c_num_group1
374,484757.76208877563,int_shallow_overdueamountmax2_14A
375,486886.77855443954,int_shallow_instlamount_852A
376,495629.13513195515,static_base_amtinstpaidbefduel24m_4187115A
377,502454.5106692314,reg_c_processingdate_168D
378,513446.6674336195,static_base_isbidproduct_1095L
379,523276.60363030434,int_depth_num_group2
380,529848.0579657555,person_shallow_incometype_1044T
381,546027.2250221372,static_base_validfrom_1069D
382,548579.2491922975,reg_c_employername_160M
383,550870.4105834961,int_shallow_credlmt_230A
384,555559.6984308362,int_shallow_dpdmaxdateyear_596T
385,555680.4428842068,past_shallow_byoccupationinc_3656910L
386,564404.89472574,past_shallow_maxdpdtolerance_577P
387,573733.8818448782,int_shallow_annualeffectiverate_199L
388,574605.3649370074,int_shallow_annualeffectiverate_63L
389,580543.8551229835,static_base_mobilephncnt_593L
390,590786.6583490372,reg_a_name_4527232M
391,600083.0139368176,static_base_cntpmts24_3658933L
392,608973.909599483,static_base_datelastunpaid_3546854D
393,611332.5206105113,int_shallow_credlmt_935A
394,628987.9493597746,static_base_datelastinstal40dpd_247D
395,630820.8075374961,static_base_maxdbddpdtollast12m_3658940P
396,633896.5066450238,static_base_lastrejectcredamount_222A
397,644482.142361939,int_shallow_totalamount_996A
398,647985.2964706421,static_base_datefirstoffer_1144D
399,661524.7322987318,int_shallow_instlamount_768A
400,672048.1376259327,static_base_maxdpdlast24m_143P
401,690154.4785532355,reg_a_num_group1
402,702426.2665906549,reg_c_pmtamount_36A
403,715197.350863874,int_shallow_overdueamountmax2date_1002D
404,734704.8102907538,static_base_eir_270L
405,739865.1447727084,static_base_interestrate_311L
406,770642.6482349634,int_shallow_numberofoverdueinstlmax_1039L
407,804793.0865372419,int_shallow_dateofcredstart_739D
408,813745.4912475348,static_base_firstclxcampaign_1125D
409,817657.6437778473,int_shallow_numberofoverdueinstlmaxdat_148D
410,822322.1519389749,static_base_pctinstlsallpaidlate6d_3546844L
411,825193.862311542,past_shallow_status_219L
412,830247.7617442608,static_base_lastdelinqdate_224D
413,856800.2594829798,int_shallow_prolongationcount_599L
414,866135.9335922599,int_shallow_numberofoverdueinstlmax_1151L
415,867174.73008883,int_shallow_totalamount_6A
416,894347.80404073,int_shallow_dpdmax_139P
417,926667.1492989659,int_shallow_overdueamountmax2date_1142D
418,927855.928226471,int_shallow_dpdmax_757P
419,932692.1351121664,int_depth_pmts_dpd_303P
420,957144.0115501285,int_shallow_numberofoverdueinstlmaxdat_641D
421,967073.9224991798,int_depth_pmts_dpd_1073P
422,968815.1801185608,reg_a_amount_4527230A
423,1125376.3483031988,past_shallow_employedfrom_700D
424,1172670.475497067,static_base_pmtnum_254L
425,1184423.1792111397,int_shallow_overdueamountmax_155A
426,1193711.2073233724,int_depth_pmts_overdue_1140A
427,1236262.1999307275,int_shallow_residualamount_856A
428,1252841.2588554025,person_shallow_empl_employedfrom_271D
429,1267686.0990527868,static_base_pctinstlsallpaidlate4d_3546849L
430,1305201.8276386857,person_shallow_birth_259D
431,1584076.5626461506,static_base_pctinstlsallpaidlate1d_3546856L
432,1597887.0728613138,static_base_price_1097A
433,1747148.5412758589,static_base_lastrejectdate_50D
